query,value,keyword,ranking,geo,query_timestamp,query_date,t,rank_t,rank_t-1,rank_absolute_change,rank_absoulte_change_ranking,rank_pct_t,rank_pct_t-1,rank_pct_change,new_entry_t,dropout_t+1
socially responsible investment fund,17,responsible investment,top,global,2021-03-21 20:16:22.579322,2021-03-21,15,57.0,64.0,-7.0,64.0,0.7215189873417721,0.8205128205128205,-0.09899383317104837,0,0
socially responsible investing,16,responsible investment,top,global,2021-03-21 20:16:22.579322,2021-03-21,15,58.0,54.0,4.0,22.0,0.7341772151898734,0.6923076923076923,0.041869522882181154,0,0
socially responsible investment companies,14,responsible investment,top,global,2021-03-21 20:16:22.579322,2021-03-21,15,60.0,74.0,-14.0,70.0,0.759493670886076,0.9487179487179487,-0.18922427783187268,0,0
un principles for responsible investment,14,responsible investment,top,global,2021-03-21 20:16:22.579322,2021-03-21,15,61.0,63.0,-2.0,55.0,0.7721518987341772,0.8076923076923077,-0.03554040895813049,0,0
pri principles for responsible investment,12,responsible investment,top,global,2021-03-21 20:16:22.579322,2021-03-21,15,62.0,62.0,0.0,48.0,0.7848101265822784,0.7948717948717948,-0.010061668289516379,0,0
responsible investment association,11,responsible investment,top,global,2021-03-21 20:16:22.579322,2021-03-21,15,63.0,51.0,12.0,4.0,0.7974683544303798,0.6538461538461539,0.14362220058422592,0,0
socially responsible investment firms,9,responsible investment,top,global,2021-03-21 20:16:22.579322,2021-03-21,15,66.0,73.0,-7.0,65.0,0.8354430379746836,0.9358974358974359,-0.10045439792275235,0,0
united nations principles for responsible investment,8,responsible investment,top,global,2021-03-21 20:16:22.579322,2021-03-21,15,67.0,71.0,-4.0,59.0,0.8481012658227848,0.9102564102564102,-0.062155144433625464,0,0
responsible investment strategies,7,responsible investment,top,global,2021-03-21 20:16:22.579322,2021-03-21,15,74.0,66.0,8.0,11.0,0.9367088607594937,0.8461538461538461,0.09055501460564752,0,0
responsible investment association australasia,6,responsible investment,top,global,2021-03-21 20:16:22.579322,2021-03-21,15,76.0,72.0,4.0,23.0,0.9620253164556962,0.9230769230769231,0.038948393378773094,0,0
environmentally responsible investment,5,responsible investment,top,global,2021-03-21 20:16:22.579322,2021-03-21,15,77.0,76.0,1.0,39.0,0.9746835443037974,0.926829268292683,0.04785427601111447,0,0
socially responsible investment portfolio,4,responsible investment,top,global,2021-03-21 20:16:22.579322,2021-03-21,15,78.0,78.0,0.0,49.0,0.9873417721518988,1.0,-0.012658227848101222,0,0
socially responsible investment advisors,4,responsible investment,top,global,2021-03-21 20:16:22.579322,2021-03-21,15,79.0,76.0,3.0,28.0,1.0,0.9743589743589743,0.02564102564102566,0,0
esg investing,100,esg,top,global,2021-02-18 20:21:30.368823,2021-02-18,3,1.0,3.0,-2.0,52.0,0.012345679012345678,0.0379746835443038,-0.02562900453195812,0,0
esg fund,76,esg,top,global,2021-02-18 20:21:30.368823,2021-02-18,3,7.0,6.0,1.0,32.0,0.08641975308641975,0.0759493670886076,0.010470385997812151,0,0
msci esg,66,esg,top,global,2021-02-18 20:21:30.368823,2021-02-18,3,9.0,11.0,-2.0,53.0,0.1111111111111111,0.13924050632911392,-0.02812939521800281,0,0
msci,64,esg,top,global,2021-02-18 20:21:30.368823,2021-02-18,3,10.0,9.0,1.0,33.0,0.12345679012345678,0.11392405063291139,0.009532739490545394,0,0
esg funds,48,esg,top,global,2021-02-18 20:21:30.368823,2021-02-18,3,13.0,14.0,-1.0,46.0,0.16049382716049382,0.17721518987341772,-0.016721362712923904,0,0
what is esg,44,esg,top,global,2021-02-18 20:21:30.368823,2021-02-18,3,16.0,18.0,-2.0,54.0,0.19753086419753085,0.22784810126582278,-0.030317237068291925,0,0
esg investment,43,esg,top,global,2021-02-18 20:21:30.368823,2021-02-18,3,17.0,23.0,-6.0,64.0,0.20987654320987653,0.2911392405063291,-0.08126269729645258,0,0
esg etf,41,esg,top,global,2021-02-18 20:21:30.368823,2021-02-18,3,19.0,16.0,3.0,20.0,0.2345679012345679,0.20253164556962025,0.03203625566494764,0,0
esg meaning,39,esg,top,global,2021-02-18 20:21:30.368823,2021-02-18,3,21.0,21.0,0.0,39.0,0.25925925925925924,0.26582278481012656,-0.006563525550867311,0,0
esg finance,37,esg,top,global,2021-02-18 20:21:30.368823,2021-02-18,3,22.0,27.0,-5.0,60.0,0.2716049382716049,0.34177215189873417,-0.07016721362712924,0,0
mba esg,34,esg,top,global,2021-02-18 20:21:30.368823,2021-02-18,3,23.0,28.0,-5.0,61.0,0.2839506172839506,0.35443037974683544,-0.07047976246288484,0,0
esg index,32,esg,top,global,2021-02-18 20:21:30.368823,2021-02-18,3,25.0,19.0,6.0,14.0,0.30864197530864196,0.24050632911392406,0.0681356461947179,0,0
esg sustainability,32,esg,top,global,2021-02-18 20:21:30.368823,2021-02-18,3,26.0,31.0,-5.0,62.0,0.32098765432098764,0.3924050632911392,-0.07141740897015159,0,0
esg report,32,esg,top,global,2021-02-18 20:21:30.368823,2021-02-18,3,27.0,32.0,-5.0,63.0,0.3333333333333333,0.4050632911392405,-0.07172995780590719,0,0
esg paris,30,esg,top,global,2021-02-18 20:21:30.368823,2021-02-18,3,29.0,33.0,-4.0,58.0,0.35802469135802467,0.4177215189873418,-0.059696827629317106,0,0
esg data,27,esg,top,global,2021-02-18 20:21:30.368823,2021-02-18,3,33.0,42.0,-9.0,69.0,0.4074074074074074,0.5316455696202531,-0.12423816221284573,0,0
esg uqam,25,esg,top,global,2021-02-18 20:21:30.368823,2021-02-18,3,36.0,45.0,-9.0,70.0,0.4444444444444444,0.569620253164557,-0.12517580872011258,0,0
esg group,24,esg,top,global,2021-02-18 20:21:30.368823,2021-02-18,3,38.0,38.0,0.0,40.0,0.4691358024691358,0.4810126582278481,-0.011876855758712335,0,0
esg stock,23,esg,top,global,2021-02-18 20:21:30.368823,2021-02-18,3,40.0,40.0,0.0,41.0,0.49382716049382713,0.5063291139240507,-0.012501953430223534,0,0
esg companies,23,esg,top,global,2021-02-18 20:21:30.368823,2021-02-18,3,41.0,44.0,-3.0,57.0,0.5061728395061729,0.5569620253164557,-0.0507891858102828,0,0
scheideanstalt esg,23,esg,top,global,2021-02-18 20:21:30.368823,2021-02-18,3,42.0,43.0,-1.0,47.0,0.5185185185185185,0.5443037974683544,-0.025785278949835955,0,0
esg rating,22,esg,top,global,2021-02-18 20:21:30.368823,2021-02-18,3,43.0,41.0,2.0,25.0,0.5308641975308642,0.5189873417721519,0.011876855758712335,0,0
sustainable finance eu,100,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,2.0,3.0,-1.0,48.0,0.024691358024691357,0.038461538461538464,-0.013770180436847107,0,0
sustainable finance action plan,49,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,12.0,20.0,-8.0,67.0,0.14814814814814814,0.23809523809523808,-0.08994708994708994,0,0
what is sustainable finance,32,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,28.0,39.0,-11.0,73.0,0.345679012345679,0.4936708860759494,-0.1479918737302704,0,0
taxonomy,29,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,30.0,29.0,1.0,34.0,0.37037037037037035,0.3670886075949367,0.0032817627754336276,0,0
sustainable finance jobs,28,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,31.0,24.0,7.0,12.0,0.38271604938271603,0.3037974683544304,0.07891858102828564,0,0
sustainable capital finance,27,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,34.0,22.0,12.0,4.0,0.41975308641975306,0.27848101265822783,0.14127207376152523,0,0
sustainable finance taxonomy,26,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,35.0,26.0,9.0,9.0,0.43209876543209874,0.3291139240506329,0.10298484138146585,0,0
eu sustainable finance action plan,24,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,39.0,35.0,4.0,18.0,0.48148148148148145,0.4430379746835443,0.03844350679793718,0,0
european commission sustainable finance,22,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,44.0,51.0,-7.0,66.0,0.5432098765432098,0.6455696202531646,-0.10235974370995471,0,0
eu sustainable finance taxonomy,20,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,46.0,34.0,12.0,5.0,0.5679012345679012,0.40476190476190477,0.16313932980599644,0,0
swiss sustainable finance,19,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,47.0,48.0,-1.0,49.0,0.5802469135802469,0.6075949367088608,-0.02734802312861384,0,0
sustainable finance platform,16,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,51.0,49.0,2.0,26.0,0.6296296296296297,0.6282051282051282,0.0014245014245014564,0,0
sustainable finance courses,15,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,53.0,73.0,-20.0,75.0,0.654320987654321,0.9240506329113924,-0.26972964525707144,0,0
sustainable finance disclosure regulation,15,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,54.0,53.0,1.0,35.0,0.6666666666666666,0.6708860759493671,-0.0042194092827004814,0,0
sustainable finance beirat,12,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,62.0,70.0,-8.0,68.0,0.7654320987654321,0.8860759493670886,-0.1206438506016565,0,0
sustainable finance lab,11,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,67.0,65.0,2.0,27.0,0.8271604938271605,0.8227848101265823,0.00437568370057817,0,0
sustainable finance geneva,11,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,68.0,69.0,-1.0,50.0,0.8395061728395061,0.8846153846153846,-0.045109211775878455,0,0
eu action plan on sustainable finance,11,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,69.0,71.0,-2.0,55.0,0.8518518518518519,0.8987341772151899,-0.04688232536333803,0,0
sustainable finance course,10,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,71.0,52.0,19.0,2.0,0.8765432098765432,0.6582278481012658,0.21831536177527744,0,0
expert panel on sustainable finance,9,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,75.0,72.0,3.0,21.0,0.9259259259259259,0.9113924050632911,0.014533520862634819,0,0
technical expert group on sustainable finance,8,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,77.0,60.0,17.0,3.0,0.9506172839506173,0.7692307692307693,0.181386514719848,0,0
sfdr,7,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,79.0,68.0,11.0,7.0,0.9753086419753086,0.8607594936708861,0.11454914830442253,0,0
sustainable agro-commercial finance ltd,5,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,80.0,71.0,9.0,10.0,0.9876543209876543,0.9102564102564102,0.07739791073124402,0,0
high level expert group on sustainable finance,4,sustainable finance,top,global,2021-02-18 20:21:30.377816,2021-02-18,3,81.0,69.0,12.0,6.0,1.0,0.8734177215189873,0.12658227848101267,0,0
sustainable investment management,100,sustainable investment,top,global,2021-02-18 20:21:30.382815,2021-02-18,3,3.0,17.0,-14.0,74.0,0.037037037037037035,0.21794871794871795,-0.18091168091168092,0,0
sustainable responsible investment,88,sustainable investment,top,global,2021-02-18 20:21:30.382815,2021-02-18,3,5.0,2.0,3.0,22.0,0.06172839506172839,0.02531645569620253,0.036411939365525864,0,0
sustainable investment funds,78,sustainable investment,top,global,2021-02-18 20:21:30.382815,2021-02-18,3,6.0,1.0,5.0,15.0,0.07407407407407407,0.012658227848101266,0.061415846225972806,0,0
esg,74,sustainable investment,top,global,2021-02-18 20:21:30.382815,2021-02-18,3,8.0,37.0,-29.0,76.0,0.09876543209876543,0.46835443037974683,-0.3695889982809814,0,0
global sustainable investment review,51,sustainable investment,top,global,2021-02-18 20:21:30.382815,2021-02-18,3,11.0,20.0,-9.0,71.0,0.13580246913580246,0.25316455696202533,-0.11736208782622287,0,0
global sustainable investment alliance,43,sustainable investment,top,global,2021-02-18 20:21:30.382815,2021-02-18,3,18.0,10.0,8.0,11.0,0.2222222222222222,0.12658227848101267,0.09563994374120954,0,0
sustainable and responsible investment,40,sustainable investment,top,global,2021-02-18 20:21:30.382815,2021-02-18,3,20.0,15.0,5.0,16.0,0.24691358024691357,0.189873417721519,0.05704016252539457,0,0
sustainable investment forum,34,sustainable investment,top,global,2021-02-18 20:21:30.382815,2021-02-18,3,24.0,17.0,7.0,13.0,0.2962962962962963,0.21518987341772153,0.08110642287857475,0,0
best sustainable investment funds,13,sustainable investment,top,global,2021-02-18 20:21:30.382815,2021-02-18,3,59.0,59.0,0.0,42.0,0.7283950617283951,0.7468354430379747,-0.01844038130957959,0,0
journal of sustainable finance and investment,8,sustainable investment,top,global,2021-02-18 20:21:30.382815,2021-02-18,3,78.0,68.0,10.0,8.0,0.9629629629629629,0.8095238095238095,0.15343915343915338,0,0
sdg goals,100,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,4.0,4.0,0.0,43.0,0.04938271604938271,0.05063291139240506,-0.0012501953430223492,0,0
un,46,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,14.0,0.0,0.0,0.0,0.1728395061728395,0.0,0.0,1,0
sdg un,46,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,15.0,15.0,0.0,44.0,0.18518518518518517,0.189873417721519,-0.004688232536333825,0,0
sdgs,28,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,32.0,38.0,-6.0,65.0,0.3950617283950617,0.48717948717948717,-0.09211775878442546,0,0
sustainable development,25,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,37.0,1.0,36.0,1.0,0.4567901234567901,0.01282051282051282,0.44396961063627727,0,0
sdg goal,22,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,45.0,44.0,1.0,36.0,0.5555555555555556,0.5569620253164557,-0.0014064697609000865,0,0
what is sdg,17,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,48.0,58.0,-10.0,72.0,0.5925925925925926,0.7341772151898734,-0.14158462259728088,0,0
sustainable development goals,17,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,49.0,46.0,3.0,23.0,0.6049382716049383,0.5822784810126582,0.02265979059228007,0,0
17 sdg,17,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,50.0,0.0,0.0,0.0,0.6172839506172839,0.0,0.0,1,0
sdg sustainable development goals,16,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,52.0,49.0,3.0,24.0,0.6419753086419753,0.620253164556962,0.021722144085013273,0,0
sdg meaning,15,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,55.0,53.0,2.0,28.0,0.6790123456790124,0.6708860759493671,0.008126269729645252,0,0
sgd,15,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,56.0,52.0,4.0,19.0,0.691358024691358,0.6582278481012658,0.03313017659009221,0,0
sdg indicators,15,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,57.0,55.0,2.0,29.0,0.7037037037037037,0.6962025316455697,0.0075011720581340535,0,0
goals of sdg,14,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,58.0,59.0,-1.0,51.0,0.7160493827160493,0.7468354430379747,-0.030786060321925324,0,0
sdg index,13,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,60.0,62.0,-2.0,56.0,0.7407407407407407,0.7848101265822784,-0.044069385841537745,0,0
sdg targets,13,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,61.0,61.0,0.0,45.0,0.7530864197530864,0.7721518987341772,-0.01906547898109079,0,0
sdg 2030,12,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,63.0,67.0,-4.0,59.0,0.7777777777777778,0.8481012658227848,-0.07032348804500699,0,0
mdg,12,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,64.0,63.0,1.0,37.0,0.7901234567901234,0.7974683544303798,-0.007344897640256365,0,0
sdg pdf,12,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,65.0,60.0,5.0,17.0,0.8024691358024691,0.759493670886076,0.04297546491639315,0,0
sdg education,12,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,66.0,0.0,0.0,0.0,0.8148148148148148,0.0,0.0,1,0
sdg report,11,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,70.0,68.0,2.0,30.0,0.8641975308641975,0.8607594936708861,0.003438037193311372,0,0
sdg water,10,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,72.0,71.0,1.0,38.0,0.8888888888888888,0.8987341772151899,-0.00984528832630105,0,0
sdg 16,10,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,73.0,0.0,0.0,0.0,0.9012345679012346,0.0,0.0,1,0
sdg 11,10,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,74.0,72.0,2.0,31.0,0.9135802469135802,0.9113924050632911,0.002187841850289085,0,0
usd to sdg,9,sdg,top,global,2021-02-18 20:21:30.392809,2021-02-18,3,76.0,0.0,0.0,0.0,0.9382716049382716,0.0,0.0,1,0
sustainable investment management,100,sustainable investment,top,global,2021-03-26 23:29:27.123857,2021-03-26,18,1.0,3.0,-2.0,48.0,0.012658227848101266,0.037037037037037035,-0.02437880918893577,0,0
sustainable responsible investment,84,sustainable investment,top,global,2021-03-26 23:29:27.123857,2021-03-26,18,6.0,5.0,1.0,30.0,0.0759493670886076,0.06172839506172839,0.014220972026879206,0,0
sustainable investment fund,80,sustainable investment,top,global,2021-03-26 23:29:27.123857,2021-03-26,18,7.0,11.0,-4.0,53.0,0.08860759493670886,0.13095238095238096,-0.0423447860156721,0,0
sustainable investment funds,80,sustainable investment,top,global,2021-03-26 23:29:27.123857,2021-03-26,18,8.0,6.0,2.0,26.0,0.10126582278481013,0.07407407407407407,0.027191748710736055,0,0
sustainable investment forum,49,sustainable investment,top,global,2021-03-26 23:29:27.123857,2021-03-26,18,15.0,24.0,-9.0,64.0,0.189873417721519,0.2962962962962963,-0.10642287857477728,0,0
sustainable and responsible investment,41,sustainable investment,top,global,2021-03-26 23:29:27.123857,2021-03-26,18,20.0,20.0,0.0,37.0,0.25316455696202533,0.24691358024691357,0.006250976715111767,0,0
global sustainable investment review,36,sustainable investment,top,global,2021-03-26 23:29:27.123857,2021-03-26,18,25.0,11.0,14.0,2.0,0.31645569620253167,0.13580246913580246,0.1806532270667292,0,0
global sustainable investment alliance,33,sustainable investment,top,global,2021-03-26 23:29:27.123857,2021-03-26,18,27.0,18.0,9.0,6.0,0.34177215189873417,0.2222222222222222,0.11954992967651196,0,0
best sustainable investment funds,8,sustainable investment,top,global,2021-03-26 23:29:27.123857,2021-03-26,18,65.0,59.0,6.0,10.0,0.8227848101265823,0.7283950617283951,0.09438974839818726,0,0
journal of sustainable finance and investment,5,sustainable investment,top,global,2021-03-26 23:29:27.123857,2021-03-26,18,74.0,78.0,-4.0,54.0,0.9367088607594937,0.9629629629629629,-0.026254102203469243,0,0
esg investing,100,ESG,top,global,2021-03-26 23:29:27.135849,2021-03-26,18,2.0,1.0,1.0,31.0,0.02531645569620253,0.012345679012345678,0.012970776683856853,0,0
esg fund,75,ESG,top,global,2021-03-26 23:29:27.135849,2021-03-26,18,9.0,7.0,2.0,27.0,0.11392405063291139,0.08641975308641975,0.02750429754649164,0,0
msci esg,63,ESG,top,global,2021-03-26 23:29:27.135849,2021-03-26,18,11.0,9.0,2.0,28.0,0.13924050632911392,0.1111111111111111,0.02812939521800281,0,0
msci,62,ESG,top,global,2021-03-26 23:29:27.135849,2021-03-26,18,12.0,10.0,2.0,29.0,0.1518987341772152,0.12345679012345678,0.02844194405375841,0,0
esg funds,43,ESG,top,global,2021-03-26 23:29:27.135849,2021-03-26,18,17.0,13.0,4.0,17.0,0.21518987341772153,0.16049382716049382,0.05469604625722771,0,0
esg etf,42,ESG,top,global,2021-03-26 23:29:27.135849,2021-03-26,18,18.0,19.0,-1.0,40.0,0.22784810126582278,0.2345679012345679,-0.00671979996874511,0,0
what is esg,42,ESG,top,global,2021-03-26 23:29:27.135849,2021-03-26,18,19.0,16.0,3.0,24.0,0.24050632911392406,0.19753086419753085,0.0429754649163932,0,0
esg investment,41,ESG,top,global,2021-03-26 23:29:27.135849,2021-03-26,18,21.0,17.0,4.0,18.0,0.26582278481012656,0.20987654320987653,0.055946241600250024,0,0
esg meaning,40,ESG,top,global,2021-03-26 23:29:27.135849,2021-03-26,18,22.0,21.0,1.0,32.0,0.27848101265822783,0.25925925925925924,0.01922175339896859,0,0
esg index,38,ESG,top,global,2021-03-26 23:29:27.135849,2021-03-26,18,24.0,25.0,-1.0,41.0,0.3037974683544304,0.30864197530864196,-0.004844506954211569,0,0
esg report,33,ESG,top,global,2021-03-26 23:29:27.135849,2021-03-26,18,28.0,27.0,1.0,33.0,0.35443037974683544,0.3333333333333333,0.02109704641350213,0,0
esg finance,32,ESG,top,global,2021-03-26 23:29:27.135849,2021-03-26,18,29.0,22.0,7.0,8.0,0.3670886075949367,0.2716049382716049,0.0954836693233318,0,0
esg sustainability,30,ESG,top,global,2021-03-26 23:29:27.135849,2021-03-26,18,30.0,26.0,4.0,19.0,0.379746835443038,0.32098765432098764,0.058759181122050363,0,0
esg mba,30,ESG,top,global,2021-03-26 23:29:27.135849,2021-03-26,18,31.0,26.0,5.0,15.0,0.3924050632911392,0.32098765432098764,0.07141740897015159,0,0
esg paris,28,ESG,top,global,2021-03-26 23:29:27.135849,2021-03-26,18,33.0,29.0,4.0,20.0,0.4177215189873418,0.35802469135802467,0.059696827629317106,0,0
esg data,26,ESG,top,global,2021-03-26 23:29:27.135849,2021-03-26,18,34.0,33.0,1.0,34.0,0.43037974683544306,0.4074074074074074,0.02297233942803567,0,0
esg group,24,ESG,top,global,2021-03-26 23:29:27.135849,2021-03-26,18,37.0,38.0,-1.0,42.0,0.46835443037974683,0.4691358024691358,-0.0007813720893889431,0,0
esg stock,23,ESG,top,global,2021-03-26 23:29:27.135849,2021-03-26,18,39.0,40.0,-1.0,43.0,0.4936708860759494,0.49382716049382713,-0.0001562744178777442,0,0
esg rating,22,ESG,top,global,2021-03-26 23:29:27.135849,2021-03-26,18,40.0,43.0,-3.0,52.0,0.5063291139240507,0.5308641975308642,-0.024535083606813557,0,0
sdgs,21,ESG,top,global,2021-03-26 23:29:27.135849,2021-03-26,18,41.0,32.0,9.0,7.0,0.5189873417721519,0.3950617283950617,0.12392561337709018,0,0
esg definition,21,ESG,top,global,2021-03-26 23:29:27.135849,2021-03-26,18,42.0,44.0,-2.0,49.0,0.5316455696202531,0.5365853658536586,-0.004939796233405458,0,0
sdgs esg,21,ESG,top,global,2021-03-26 23:29:27.135849,2021-03-26,18,43.0,0.0,0.0,0.0,0.5443037974683544,0.0,0.0,1,0
sustainable development,100,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,3.0,37.0,-34.0,77.0,0.0379746835443038,0.4567901234567901,-0.4188154399124863,0,0
sustainable finance eu,97,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,5.0,2.0,3.0,25.0,0.06329113924050633,0.024691358024691357,0.03859978121581498,0,0
sustainable finance taxonomy,55,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,14.0,35.0,-21.0,76.0,0.17721518987341772,0.43209876543209874,-0.254883575558681,0,0
sustainable finance action plan,47,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,16.0,12.0,4.0,21.0,0.20253164556962025,0.14814814814814814,0.05438349742147211,0,0
eu sustainable finance taxonomy,30,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,32.0,46.0,-14.0,72.0,0.4050632911392405,0.5679012345679012,-0.1628379434286607,0,0
sustainable capital finance,25,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,35.0,34.0,1.0,35.0,0.4430379746835443,0.41975308641975306,0.023284888263791215,0,0
eu sustainable finance action plan,24,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,38.0,39.0,-1.0,44.0,0.4810126582278481,0.48148148148148145,-0.00046882325363334365,0,0
sustainable finance jobs,21,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,44.0,31.0,13.0,3.0,0.5569620253164557,0.38271604938271603,0.17424597593373964,0,0
sustainable finance european commission,16,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,48.0,60.0,-12.0,69.0,0.6075949367088608,0.7692307692307693,-0.1616358325219085,0,0
swiss sustainable finance,14,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,51.0,47.0,4.0,22.0,0.6455696202531646,0.5802469135802469,0.06532270667291762,0,0
principles of sustainable finance,14,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,52.0,57.0,-5.0,57.0,0.6582278481012658,0.7307692307692307,-0.07254138266796495,0,0
sustainable finance course,13,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,53.0,71.0,-18.0,74.0,0.6708860759493671,0.8765432098765432,-0.2056571339271761,0,0
platform on sustainable finance,13,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,54.0,64.0,-10.0,66.0,0.6835443037974683,0.810126582278481,-0.12658227848101267,0,0
yahoo finance,12,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,57.0,47.0,10.0,5.0,0.7215189873417721,0.5949367088607594,0.12658227848101267,0,0
sustainable finance disclosure regulation,12,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,58.0,54.0,4.0,23.0,0.7341772151898734,0.6666666666666666,0.06751054852320681,0,0
hleg sustainable finance,11,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,59.0,68.0,-9.0,65.0,0.7468354430379747,0.8717948717948718,-0.12495942875689714,0,0
expert panel on sustainable finance,10,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,60.0,75.0,-15.0,73.0,0.759493670886076,0.9259259259259259,-0.16643225503984993,0,0
sustainable finance beirat,10,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,61.0,62.0,-1.0,45.0,0.7721518987341772,0.7654320987654321,0.006719799968745166,0,0
international platform on sustainable finance,10,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,62.0,61.0,1.0,36.0,0.7848101265822784,0.782051282051282,0.002758844530996396,0,0
sustainable finance lab,9,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,63.0,67.0,-4.0,55.0,0.7974683544303798,0.8271604938271605,-0.029692139396780726,0,0
sustainable finance courses,7,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,68.0,53.0,15.0,1.0,0.8607594936708861,0.654320987654321,0.2064385060165651,0,0
technical expert group on sustainable finance,6,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,71.0,77.0,-6.0,60.0,0.8987341772151899,0.9506172839506173,-0.0518831067354274,0,0
eu action plan on sustainable finance,5,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,75.0,69.0,6.0,11.0,0.9493670886075949,0.8518518518518519,0.09751523675574303,0,0
teg sustainable finance,5,sustainable finance,top,global,2021-03-26 23:29:27.139853,2021-03-26,18,76.0,0.0,0.0,0.0,0.9620253164556962,0.0,0.0,1,0
socially responsible investment,100,responsible investment,top,global,2021-03-26 23:29:27.142852,2021-03-26,18,4.0,5.0,-1.0,46.0,0.05063291139240506,0.06329113924050633,-0.01265822784810127,0,0
